Filename,Autor,Titulo Cartel,Tipo,Codigo,Tecnica,Dimensiones,,Año,Prioridad,en Colección,Cantidad,Pais,Director,Observaciones 
http://cinemateca/images/ICAIC_Carteles_20160627_0638.jpg,Nelson Ponce,20 aniversario del la Bella del Alhambra,Aniversarios,AN 57,Serigrafía,76 in,51 in,2009,A,Cinemateca,4,,,
http://cinemateca/images/ICAIC_Carteles_20160629_1242.jpg,Nelson Ponce,7 Festival internacional del cine pobre de Humberto solás,,,Offset,40 in,60 in,2009,,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1108.jpg,Nelson Ponce,2da Muestra Temática del Cine Pobre de Humberto Solás. Dedicada a población y género,,,Offset,31 in,42 in,2009,F,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160628_0923.jpg,Nelson Ponce,Che: Un hombre nuevo,Filme,FI1208,Serigrafía,51 in,76 in,2010,C,Cinemateca,2,"Argentina, Cuba, España",Tristán Bauer ,
http://cinemateca/images/ICAIC_Carteles_20160627_0605.jpg,Nelson Ponce,Larga distancia,Filme,FI1214,Serigrafía,51 in,76 in,2010,A,Cinemateca,2,Cuba,Esteban Insausti,
http://cinemateca/images/ICAIC_Carteles_20160627_0828.jpg,Nelson Ponce,Cine pobre de Humberto Solás en Cinemateca,,,Serigrafía,50 in,70 in,2010,F,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0871.jpg,Nelson Ponce,3ra Muestra Temática del Cine Pobre de Humberto Solás. Dedicada a medio ambiente y género,,,Serigrafía,37.5 in,59 in,2010,F,Cinemateca,,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0872.jpg,Nelson Ponce,3ra Muestra Temática del Cine Pobre de Humberto Solás. Dedicada a medio ambiente y género,,,Serigrafía,36 in,52 in,2010,F,Cinemateca,,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0661.jpg,Nelson Ponce,En los 70 años de Humberto Solás. Sus filmes favoritos,Muestra,MU 13,Serigrafñia,76 in,51 in,2011,A,Cinemateca,5,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1110.jpg,Nelson Ponce,New England Festival of Iberoamerican Cinema,,,Offset,30.5 in,46 in,2011,F,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0668.jpg,Nelson Ponce,Verde verde,Filme,FI 1225,Serigrafía,51 in,76 in,2011,A,Cinemateca ,10,Cuba,Enrique Pineda Barnet,
http://cinemateca/images/ICAIC_Carteles_20160627_0664.jpg,Nelson Ponce,Humberto Solás. Evocación,Filme,FI1236,Serigrafía,51 in,76 in,2012,A,Cinemateca,5,Cuba,Miguel Torres,
http://cinemateca/images/ICAIC_Carteles_20160627_0603.jpg,Nelson Ponce,Muestra de cine cubano del ICAIC,Muestra,MU14,Serigrafía,76 in,51 in,2012,A,Cinemateca,5,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0835.jpg,Nelson Ponce,Un abrazo bajo las estrellas. Exposición homenaje a Saúl Yelín,Otros,,Serigrafía,76 in,51 in,2012,F,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0676.jpg,Nelson Ponce,Marilyn el mito,Ciclo,CI 29,Serigrafía,76 in,51 in,2012,A,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0836.jpg,Nelson Ponce,Seminario puentes y más puentes,Otros,,Serigrafía,76 in,51 in,2012,F,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0827.jpg,Nelson Ponce,New England Festival of Iberoamerican Cinema,,,Serigrafía,50 in,70 in,2012,F,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0674.jpg,Nelson Ponce,Se vende,Filme,FI 1248,Serigrafía,51 in,76 in,2013,A,Cinemateca,5,Cuba,Jorge Perugorría,
http://cinemateca/images/ICAIC_Carteles_20160627_0616.jpg,Nelson Ponce,50 aniversario del ingreso de la Cinemateca de Cuba en la FIAF,Aniversarios,AN 56,Serigrafía,76 in,51 in,2013,A,Cinemateca,10,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0662.jpg,Nelson Ponce,Exposición homenaje al diseñador René Azcuy,Exposiciones,,Serigrafía,76 in,51 in,2013,A,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0606.jpg,Nelson Ponce,Papeles de culto,,,Serigrafía,51 in,76 in,2014,A,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160630_1332.jpg,Néstor Coll Acosta,Ayacucho 150,Filme,5322,Serigrafía,51 in,76 in,1976,D,Cinemateca,1,Cuba ,Carlos Laplace,
http://cinemateca/images/ICAIC_Carteles_20160630_1334.jpg,Néstor Coll Acosta,Seño,Filme,,Serigrafía,51 in,76 in,1986,D,Cinemateca,1,Cuba,Miguel Torres,Cino se llama concepción
http://cinemateca/images/ICAIC_Carteles_20160629_1300.jpg,Néstor Coll Acosta,Capablanca,Filme,FI1086,Serigrafía,51 in,76 in,1987,D,Cinemateca,2,Cuba,Manuel Herrera,
http://cinemateca/images/ICAIC_Carteles_20160628_0975.jpg,Néstor Coll Acosta,Misión suicida,Filme,,Serigrafía,51 in,76 in,1988,C,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160628_0903.jpg,Néstor Coll Acosta,Confesión a Laura,Filme,FI0472,Serigrafía,51 in,76 in,1992,C,Cinemateca,2,Colombia,Jaime Osorio,
http://cinemateca/images/ICAIC_Carteles_20160628_0900.jpg,Néstor Coll Acosta,Olga,Filme,FI0584,Serigrafía,51 in,76 in,2006,C,Cinemateca,2,Brasil,Jaime Monjardin,
http://cinemateca/images/ICAIC_Carteles_20160628_0901.jpg,Néstor Coll Acosta,¿Por qué se frotan las patitas?,Filme,,Serigrafía,51 in,76 in,2008,C,cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160628_0904.jpg,Néstor Coll Acosta,"Borrador, El",Filme,,Serigrafía,51 in,76 in,2008,C,cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160628_0899.jpg,Néstor Coll Acosta,"Método, El",Filme,,Serigrafía,51 in,76 in,2008,C,cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160628_0902.jpg,Néstor Coll Acosta,"Prueba, La",Filme,,Serigrafía,51 in,76 in,2008,C,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0486.jpg,NUDO,Buendía,Filme,FI0393,Serigrafía,51 in,76 in,1990,A,Cinemateca,5,Cuba,Humberto Solás,
http://cinemateca/images/ICAIC_Carteles_20160628_1086.jpg,Olivia Solís,San Ernesto nace en la higuera,Filme,FI 1279,Off-set,47.5 in,68 in,2007,F,Cinemateca,3,Cuba,Isabel Santos y Rafael Solis,
http://cinemateca/images/ICAIC_Carteles_20160628_1113.jpg,Orlando Gorris,IV Muestra Itinerante de cine del Caribe El caribe y su diáspora,Muestra,MU 18,Offset,50 in,32 in,2011,F,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1134.jpg,Orlando Gorris,5 Muestra Itinerante de cine del Caribe,,,Serigrafía,68 in,43 in,2012,F,Cinemateca,6,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1115.jpg,Orlando Gorris,VI Muestra Itinerante de cine del Caribe. La musica en el Caribe,Muestra,MU 19,?,50 in,32 in,2013,,Cinemaateca,2,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1114.jpg,Orlando Gorris,Muestra Itinerante de Cine del Caribe. 5to. Foro internacional. Mercado de Cine del Caribe,Muestra,,Offset,50 in,32 in,2013,F,Cinemateca,2,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1133.jpg,Orlando Gorris,7 Muestra Itinerante de Cine del Caribe,Muestra,MU 21,Offset,69 in,45.5 in,2015,F,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0823.jpg,Orlando Gorrris,Semana de cine africano,,,Serigrafía,68 in,49 in,2011,F,cinamteca,7,,,
http://cinemateca/images/ICAIC_Carteles_20160629_1164.jpg,Oscar Reguera (CHROMOS). ,Cancionero Cubano,Filme,FI0004,Litografía,64 in,97 in,1939,,Cinemateca,1,Cuba,Jaime Salvador,(impreso por Brunet y Hno.)
http://cinemateca/images/ICAIC_Carteles_20160629_1202.jpg,Oscar Reguera (CHROMOS). ,Mi tía de América,Filme,FI0006,Serigrafía,56 in,82 in,1939,,Cinemateca,1,Cuba,Jaime Salvador,impreso por Estudio Cillero y Machado)
http://cinemateca/images/ICAIC_Carteles_20160628_1160.jpg,Oscar Reguera (CHROMOS). ,Oye esta canción,Filme,FI0009,Litografía,69 in,95.5 in,1947,,Cinemateca,1,Cuba,Raúl Medina,
http://cinemateca/images/ICAIC_Carteles_20160628_1125.jpg,Osmany Lorenzo,Leontina,,,offset,48 in,69 in,2016,F,Cinemateca,1,Cuba,Rudy Mora,
http://cinemateca/images/ICAIC_Carteles_20160627_0784.jpg,Osmany Torres,"Benny, El",Filme,FI0580,Serigrafía,41 in,75.5 in,2006,F,Cinemateca,8,Cuba,Jorge Luis Sánchez,
http://cinemateca/images/ICAIC_Carteles_20160628_1105.jpg,Otto Treto,Muestra Nacional del Audiovisual Joven ,MNNR,JR01,Offset,31 in,44.5 in,2000,F,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0493.jpg,Pablo Monterrey,"Imagen del deseo, La",Ciclo,CI23,Serigrafía,51 in,76 in,2010,A,Cinamteca,5,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0566.jpg,Pablo Monterrey,50 Aniversario del estreno del Noticiero ICAIC Latinoamericano,Aniversario,AN52,Serigrafía,51 in,76 in,2010,A,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0567.jpg,Pablo Monterrey,Aniversario 80 del estreno de La Virgen de La Caridad,Aniversario,AN51,Serigrafía,51 in,76 in,2010,A,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0102.jpg,Pablo Monterrey,Filmes clásicos Diseño contemporáneo,Exposiciones,EX12,Serigrafía,51 in,76 in,2010,A,,,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0490.jpg,Pablo Monterrey,Centenario de Nicholas Ray,Aniversario,AN 54,Serigrafía,51 in,76 in,2011,A,Cinemateca,8,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0488.jpg,Pablo Monterrey,Homenaje al aniversario 50 de la victoria de Girón,Aniversario,,Serigrafía,76 in,51 in,2011,A,Cinemateca,8,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0497.jpg,Pablo Monterrey,Rock y cine,Ciclo,CI 32 ,Serigrfía,76 in,51 in,2011,A,Cinemateca,11,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0495.jpg,Pablo Monterrey,"Película de Ana, La",Filme,FI1240,Serigrafía,51 in,76 in,2012,A,Cinemateca,4,Cuba,Daniel Díaz Torres,
http://cinemateca/images/ICAIC_Carteles_20160627_0844.jpg,Pablo Monterrey,"¡Si, van 10!",,,Serigrafía,50 in,70 in,2012,F,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0791.jpg,Pablo Monterrey,Malos en una ciudad mala,,,Serigrafía,70 in,50 in,2012,F,Cinemateca,1,Cuba,"Danny Campos, Emmanuel Martín",
http://cinemateca/images/ICAIC_Carteles_20160627_0491.jpg,Pablo Monterrey,Gabriel Garcia Márquez entre la literatura y el cine,Ciclo,CI 33,Serigrafía,76 in,51 in,2013,A,Cinemateca,5,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0570.jpg,Pablo Montes de Oca,45 Aniversario. Cinemateca de Cuba,Aniversario,AN20,Serigrafía,51 in,76 in,2005,A,Cinemateca,6,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1096.jpg,Paris Volta,19. Festival del Nuevo Cine Latinoamericano,Festivales,FE29,Off-set,45 in,64 in,1997,,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1092.jpg,Paris Volta,20. Festival del Nuevo Cine Latinoamericano,Festivales,FE32,Off-set,43.7 in,62.5 in,1998,F,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1091.jpg,Paris Volta,21 Festival del Nuevo Cine Latinoamericano,Festivales,FE34,Off-set,46 in,60 in,1999,F,Cinemateca,2,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1146.jpg,Paris Volta,40 Anviersario ICAIC,,,Offset,47 in,62 in,1999,F,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1145.jpg,Paris Volta,23. Festival del Nuevo Cine Latinoamericano,Festivales,FE38,Off-set,48.5 in,70.5 in,2001,F,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160629_1258.jpg,Paris Volta,1er Festival Internacional del Cine Pobre,Festivales,FE60,Off-set,48 in,67 in,2003,,Cinemateca,2,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0742.jpg,Paris Volta,25. Festival Internacional del Nuevo Cine Latinoamericano,Festivales,FE42,Serigrafía,51 in,76 in,2003,A,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1093.jpg,"Paris Volta, Irenaldo Fumero",19. Festival del Nuevo Cine Latinoamericano,Festivales,FE30,Off-set,49.5 in,51 in,1997,,,2,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0807.jpg,Patricio Herrera Vega,Marcas de la memoria,Ciclo,,Serigrafía,70 in,50 in,2014,F,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0808.jpg,Patricio Herrera Vega,"Luz de inteligencia y amor, Una",Filme,FI 1270 ,Serigrafía,70 in,50 in,2015,F,Cinemateca,1,Cuba,Regino Oliver,
http://cinemateca/images/ICAIC_Carteles_20160628_1143.jpg,Pavel Giroud,Nada,Filme,FI0445,Serigrafía,51 in,76 in,2001,,Cinemateca ,6 serig-3 offset,Cuba - España - Francia,Juan Carlos Cremata,
http://cinemateca/images/ICAIC_Carteles_20160628_1141.jpg,Pavel Giroud,Viviendo al límite,,,Serigrafía,67 in,47 in,,F,Cinemateca,1,Cuba,Belkis Vega,
http://cinemateca/images/ICAIC_Carteles_20160628_0892.jpg,Pedro Fernández Franco,Leyenda,Filme,FI1120,Serigrafía,51 in,76 in,1973,C,Cinemateca,1,Polonia-URSS,Sylvester Checinski,
http://cinemateca/images/ICAIC_Carteles_20160627_0772.jpg,Pedro Juan Abreu,Ciclón,Filme,FI0416,Serigrafía,51 in,76 in,1999,A,Cinemateca,8,Cuba,Santiago Alvarez,
http://cinemateca/images/ICAIC_Carteles_20160627_0699.jpg,Pedro Juan Abreu,II Muestra Nacional de Nuevos Realizadores,MNNR,JR02,Serigrafía,51 in,76 in,2003,A,Cinemateca,2,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0771.jpg,Pedro Juan Abreu,II Muestra Nacional de Nuevos Realizadores,MNNR,JR03,Serigrafía,51 in,76 in,2003,A,Cinemateca,2,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0700.jpg,Pedro Juan Abreu,III Muestra Nacional de Nuevos Realizadores,MNNR,JR04,Serigrafía,51 in,76 in,2004,A,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0143.jpg,Pedro L. Donéstevez,Fresa y chocolate,Filme,FI0591,Serigrafía,51 in,76 in,1999,A,Cinemateca,7,Cuba,Tomás Gutiérrez Alea - Juan Carlos Tabio,
http://cinemateca/images/ICAIC_Carteles_20160630_1330.jpg,Pedro M. González Pulido,En el yermo húngaro,Filme,FI1097,Serigrafía,51 in,76 in,1974,D,Cinemateca,1,Hungría,Andras Kovacs,
http://cinemateca/images/ICAIC_Carteles_20160627_0494.jpg,Pedro M. González Pulido,"Hombre que venció el miedo, El",Filme,FI0241,Serigrafía,51 in,76 in,1974,B,Cinemateca,5,Estados Unidos,Martin Ritz,
http://cinemateca/images/ICAIC_Carteles_20160629_1273.jpg,Pedro M. González Pulido,"Pequeño comandante, El",Filme,FI1098,Serigrafía,51 in,76 in,1974,D,Cinemateca,1,RDA,Siegfried Hartmann,
http://cinemateca/images/ICAIC_Carteles_20160627_0499.jpg,Pedro M. González Pulido,Vacaciones de estado,Filme,FI0261,Serigrafía,51 in,76 in,1974,B,Cinemateca,5,Italia,Marco Leto,
http://cinemateca/images/ICAIC_Carteles_20160628_1077.jpg,Pepe Menéndez,Festival de Cine Francés,,,Offset,48.5 in,63.5 in,1997,F,Cinemateca,,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1152.jpg,Pepe Menéndez,Festival de cine francés en Cuba,Festival,FE 73,Offset,62 in,50 in,2000,F,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1139.jpg,Pepe Menéndez,Festival de Cine Francés en Cuba,Festival,FE 74,Offset,66 in,45 in,2001,,Cinemeteca,2,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1138.jpg,Pepe Menéndez,Festival de Cine Francés en Cuba,Festival,FE 75,Offset,63 in,45 in,2002,,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1151.jpg,Pepe Menéndez,Festival de Cine Francés en Cuba,Festival,FE 79,Offset,60 in,40 in,2006,,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1142.jpg,Pepe Menéndez,Festival de Cine Francés en Cuba,Festival,FE 80,Offset,58 in,46 in,2007,F,Cinemateca,4,Apropiación de una obra de Pedro Pablo Oliva,,
http://cinemateca/images/ICAIC_Carteles_20160627_0587.jpg,Pepe Menéndez,50 Aniversario del ICAIC,Aniversario,AN45,Serigrafía,51 in,76 in,2009,A,Cinemateca,11,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0581.jpg,Pepe Menéndez,Montaje,Exposición,,Serigrafía,76 in,51 in,2011,A,Cinemateca,2,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0573.jpg,Pepe Menéndez,Passapor,,,Serigrafía,76 in,51 in,2011,A,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0572.jpg,Pepe Menéndez,Soy Ñiko pero me defiendo,Exposición,,Serigrafía,76 in,51 in,2011,A,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0825.jpg,Pepe Menéndez,Cuba libre,Filme,FI 1269,Serigrafía,50 in,70 in,2015,F,Cinemateca,3,Cuba,Jorge Luis Sánchez,
http://cinemateca/images/ICAIC_Carteles_20160628_1157.jpg,Pepe Menéndez,100 años de Gaumont ,,,Offset,63 in,50 in,,F,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1112.jpg,Pepe Menéndez,Cuban Cinema Poster Display,,,Offset,28 in,45.5 in,,F,Cinemateca,,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1140.jpg,Pepe Menéndez Lilliam,Festival de cine francés en Cuba,Festival,FE 72,Offset,63 in,43 in,1999,,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1158.jpg,"Pepe Menéndez, Liliam",Film Francés. Festival du film français a Cuba,,,Offset,46 in,62 in,,F,,,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0824.jpg,"Pepe Menéndez, Lily",35 Festival Internacional del Nuevo Cine Latinoamericano,Festivales,,Serigrafía,76 in,51 in,2013,F,Cinemateca,2,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1153.jpg,"Pepe Menéndez, Lily",36 Festival Internacional del Nuevo Cine Latinoamericano,,,Offset,48 in,68 in,2014,F,Cinemateca,,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0848.jpg,Pilar fernández Melo,Otra pelea cubana contra los demonios y el mar,,,Serigrafía,50 in,70 in,2012,F,Cinemateca,1,Cuba,"Tupac Pinilla, Raidel Araoz",
http://cinemateca/images/ICAIC_Carteles_20160627_0802.jpg,Pilar fernández Melo,"Isla y los signos, La",Filme,FI 1263,Serigrafía,70 in,50 in,2014,F,Cinemateca,3,Cuba,Raydel Araoz,
http://cinemateca/images/ICAIC_Carteles_20160629_1257.jpg,"PuntaG (Nelson Ponce, Jorge Ferret)",Festival Internacional del Cine Pobre seminario,Festivales,FE63,Off-set,37 in,59 in,2004,,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1117.jpg,"PuntaG (Nelson Ponce, Jorge Ferret)",Festival Internacional del Cine Pobre (tercero),Festivales,FE62,Off-set,50 in,75 in,2005,F,,,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1118.jpg,"PuntaG (Nelson Ponce, Jorge Ferret)",4to. Festival Internacional del Cine Pobre,Festivales,FE59,Off-set,50 in,75 in,2006,F,,,,,
http://cinemateca/images/ICAIC_Carteles_20160629_1256.jpg,"PuntaG (Nelson Ponce, Jorge Ferret)",5 Festival Internacional del Cine Pobre,Festivales,FE61,Off-set,64 in,91 in,2007,,cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0805.jpg,R. Karjzer,Semana de comedias polacas,,,Serigrafia,70 in,50 in,2010,F,Cinemateca,4,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0859.jpg,Rafael Morante,Buñuel,Ciclo,1925,Serigrafía,46 in,61 in,196,F,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0865.jpg,Rafael Morante,Cinemateca de Cuba. Ciclo de Clásicos Soviéticos,Ciclo,CI02,Litografía,38 in,53 in,1961,F,Cinemateca,2,,,
http://cinemateca/images/ICAIC_Carteles_20160629_1236.jpg,Rafael Morante,Ciclo de Shakespeare en el cine,Ciclo,CI04,Serigrafía,47 in,79 in,1962,,Cinemateca,2,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0866.jpg,Rafael Morante,Gerard Philipe,Ciclo,CI05,Tecnica mixta,43 in,59 in,1963,F,Cinemateca,12,,,
http://cinemateca/images/ICAIC_Carteles_20160629_1229.jpg,Rafael Morante Boyerizo,Cuba 58*,Filme,FI1027,Serigrafía,58 in,85 in,1962,,Cinemaeca,4,Cuba,Jorge Fraga y,
http://cinemateca/images/ICAIC_Carteles_20160627_0867.jpg,Rafael Morante Boyerizo,"12 sillas, Las",Filme,FI0035,Impresión Directa,42.5 in,61 in,1962,F,Cinemateca,5,Cuba,Tomás Gutiérrez Alea,
http://cinemateca/images/ICAIC_Carteles_20160629_1241.jpg,Rafael Morante Boyerizo,Historia de un ballet,Filme,FI0034,Serigrafía,50 in,83 in,1962,,Cinemateca,1,Cuba,José Massip,
http://cinemateca/images/ICAIC_Carteles_20160629_1233.jpg,Rafael Morante Boyerizo,Alba de Cuba*,Filme,2070,Serigrafía,56 in,82 in,1963,,Cinematec,1,URSS,Roman Karmen,
http://cinemateca/images/ICAIC_Carteles_20160627_0159.jpg,Rafael Morante Boyerizo,Cinemateca de Cuba. XXV Aniversario*,Aniversario,,Serigrafía,51 in,76 in,1985,A,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160629_1283.jpg,Raúl de la Nuez,Alicia en el pueblo de Maravillas,Filme,FI1145,Serigrafía,51 in,76 in,1990,D,Cinemateca,1,Cuba,Daniel Díaz Torres,
http://cinemateca/images/ICAIC_Carteles_20160627_0517.jpg,Raúl Martínez,Lucía,Filme,FI0111,Serigrafía,51 in,76 in,1968,A,Cinemateca,5,Cuba,Humberto Solás,
http://cinemateca/images/ICAIC_Carteles_20160627_0870.jpg,Raúl Oliva,"Dietrich, Garbo, Harlow, Valentino",Ciclo,CI11,Litografía,32.5 in,42 in,1965,F,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0501.jpg,Raúl Oliva Baluja,Lágrimas en el lago,Filme,FI0109,Serigrafía,51 in,76 in,1968,B,Cinemateca,3,Japón ,Tomotaka Tozaka,
http://cinemateca/images/ICAIC_Carteles_20160627_0588.jpg,Raúl Oliva Baluja,"Días del agua, Los",Filme,FI0166,Serigrafía,51 in,76 in,1971,A,Cinemateca,4,Cuba,Manuel Octavio Gómez,
http://cinemateca/images/ICAIC_Carteles_20160627_0625.jpg,Raúl Plasencia,Romance del palmar,Filme,FI0432,Serigrafía,51 in,76 in,1999,A,Cinemateca,2,Cuba,Ramón Peón,
http://cinemateca/images/ICAIC_Carteles_20160629_0623.jpg,Raúl Plasencia,Siete muertes a plazo fijo,Filme,FI0433,Serigrafía,51 in,76 in,1999,A,Cinemateca,6,Cuba,Manuel Alonso,
http://cinemateca/images/ICAIC_Carteles_20160627_0621.jpg,Raúl Plasencia,45 Aniversario ICAIC,Aniversario,AN37,Serigrafía,51 in,76 in,2004,A,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0037.jpg,Raúl Valdés,45 Aniversario. Cinemateca de Cuba,Aniversario,AN22,Serigrafía,51 in,76 in,2005,A,Cinemateca,2,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1119.jpg,Raúl Valdés,Titón más allá del cine,Exposiciones,EX05,Serigrafía,73 in,53 in,2007,F,Cinemateca,14,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1107.jpg,Raúl Valdés,1era Muestra Temática del Cine Pobre de Humberto Solás,Muestras,MU 12,Off-set,31 in,48 in,2008,F,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0833.jpg,Raúl Valdés,50 Aniversario Revista Cine Cubano,Aniversario,AN50,Serigrafía,51 in,76 in,2010,F,Cinemateca,6,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0800.jpg,Raúl Valdés,11 Muestra Joven,MNNR,JR 12,Serigrafía,51 in,76 in,2011,F,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0840.jpg,Raúl Valdés,From Cuba New Cinema,MNJR,,Serigrafía,70 in,50 in,2012,F,Cinemateca,3,,,
http://cinemateca/images/ICAIC_Carteles_20160628_1084.jpg,Raúl Valdés,Conducta,Filme,,Offset,68 in,48 in,2013,F,Cinemateca,7,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0841.jpg,Raúl Valdés,Sector Industria,Otros,,Serigrafía,76 in,51 in,2012,F,Cinemateca,1,,,
http://cinemateca/images/ICAIC_Carteles_20160627_0168.jpg,Raydel Viqueira,"Muerte de un burócrata, La",Filme,FI0423,Serigrafía,51 in,76 in,1999,A,Cinemateca,6,Cuba,Tomás Gutiérrez Alea,
http://cinemateca/images/ICAIC_Carteles_20160630_1318.jpg,Raymundo García Parra,A mí canallas,Filme,1834,Serigrafía,51 in,76 in,1964,D,Cinemateca,1,R.D.A,Ralf Kirsteen,
http://cinemateca/images/ICAIC_Carteles_20160629_1272.jpg,Raymundo García Parra,Campanadas a medianoche (v),Filme,,Serigrafía,51 in,76 in,1968,D,Cinemateca,1,España-Suiza,Orson Welles,
http://cinemateca/images/ICAIC_Carteles_20160628_0910.jpg,Raymundo García Parra,Don Gabriel,Filme,FI0098,Serigrafía,51 in,76 in,1968,C,Cinemateca,2,Polonia,Ewa y Czeslaw Petelski,
http://cinemateca/images/ICAIC_Carteles_20160629_1314.jpg,Raymundo García Parra,Fantaseadores,Filme,3171,Serigrafía,51 in,76 in,1968,D,Cinemateca,1,URSS,I. Magiton,
http://cinemateca/images/ICAIC_Carteles_20160629_1286.jpg,Raymundo García Parra,Romance de Aniceto y la Francisca,Filme,FI1092,Serigrafía,51 in,76 in,1968,D,Cinemateca,1,Argentina,Leonardo Fabio,
http://cinemateca/images/ICAIC_Carteles_20160628_1087.jpg,Reinerio Tamayo,Viva Cuba,Filme,,Offset,60 in,43 in,2005,F,Cinemateca,2,Cuba,Juan Carlos Cremata,
http://cinemateca/images/ICAIC_Carteles_20160627_0839.jpg,Reinerio Tamayo,Fábula,,,Serigrafia,50 in,70 in,2006,F,Cinemateca,1,Cuba,Lester Hamlet,
